day,hour,overallAQI,status
349,14,124,Unhealthy
349,15,51,Moderate
349,16,60,Moderate
349,17,130,Unhealthy
349,18,114,Unhealthy
349,19,91,Moderate
349,20,105,Unhealthy
349,21,71,Moderate
349,22,57,Moderate
349,23,65,Moderate
350,0,62,Moderate
350,1,128,Unhealthy
350,2,69,Moderate
350,3,111,Unhealthy
350,4,94,Moderate
350,5,105,Unhealthy
350,6,82,Moderate
350,7,54,Moderate
350,8,79,Moderate
350,9,78,Moderate
350,10,52,Moderate
350,11,62,Moderate
350,12,118,Unhealthy
350,13,84,Moderate
350,14,61,Moderate
350,15,77,Moderate
350,16,74,Moderate
350,17,58,Moderate
350,18,64,Moderate
350,19,59,Moderate
350,20,97,Moderate
350,21,95,Moderate
350,22,118,Unhealthy
350,23,52,Moderate
351,0,119,Unhealthy
351,1,62,Moderate
351,2,86,Moderate
351,3,73,Moderate
351,4,89,Moderate
351,5,93,Moderate
351,6,64,Moderate
351,7,89,Moderate
351,8,125,Unhealthy
351,9,74,Moderate
351,10,79,Moderate
351,11,103,Unhealthy
351,12,79,Moderate
351,13,81,Moderate
351,14,121,Unhealthy
351,15,114,Unhealthy
351,16,119,Unhealthy
351,17,58,Moderate
351,18,108,Unhealthy
351,19,60,Moderate
351,20,88,Moderate
351,21,56,Moderate
351,22,65,Moderate
351,23,126,Unhealthy
352,0,122,Unhealthy
352,1,84,Moderate
352,2,120,Unhealthy
352,3,113,Unhealthy
352,4,83,Moderate
352,5,72,Moderate
352,6,68,Moderate
352,7,75,Moderate
352,8,91,Moderate
352,9,124,Unhealthy
352,10,96,Moderate
352,11,64,Moderate
352,12,115,Unhealthy
352,13,120,Unhealthy
352,14,95,Moderate
352,15,124,Unhealthy
352,16,63,Moderate
352,17,76,Moderate
352,18,87,Moderate
352,19,72,Moderate
352,20,78,Moderate
352,21,107,Unhealthy
352,22,56,Moderate
352,23,54,Moderate
353,0,61,Moderate
353,1,85,Moderate
353,2,65,Moderate
353,3,91,Moderate
353,4,124,Unhealthy
353,5,119,Unhealthy
353,6,60,Moderate
353,7,126,Unhealthy
353,8,55,Moderate
353,9,84,Moderate
353,10,99,Moderate
353,11,74,Moderate
353,12,75,Moderate
353,13,82,Moderate
353,14,86,Moderate
353,15,115,Unhealthy
353,16,55,Moderate
353,17,88,Moderate
353,18,85,Moderate
353,19,116,Unhealthy
353,20,52,Moderate
353,21,77,Moderate
353,22,74,Moderate
353,23,93,Moderate
354,0,64,Moderate
354,1,54,Moderate
354,2,89,Moderate
354,3,75,Moderate
354,4,52,Moderate
354,5,61,Moderate
354,6,69,Moderate
354,7,120,Unhealthy
354,8,105,Unhealthy
354,9,56,Moderate
354,10,95,Moderate
354,11,114,Unhealthy
354,12,91,Moderate
354,13,66,Moderate
354,14,66,Moderate
354,15,50,Good
354,16,106,Unhealthy
354,17,117,Unhealthy
354,18,67,Moderate
354,19,85,Moderate
354,20,50,Good
354,21,99,Moderate
354,22,75,Moderate
354,23,74,Moderate
355,0,59,Moderate
355,1,58,Moderate
355,2,62,Moderate
355,3,84,Moderate
355,4,124,Unhealthy
355,5,73,Moderate
355,6,64,Moderate
355,7,61,Moderate
355,8,65,Moderate
355,9,118,Unhealthy
355,10,130,Unhealthy
355,11,56,Moderate
355,12,104,Unhealthy
355,13,112,Unhealthy
355,14,112,Unhealthy
355,15,74,Moderate
355,16,59,Moderate
355,17,94,Moderate
355,18,116,Unhealthy
355,19,101,Unhealthy
355,20,102,Unhealthy
355,21,120,Unhealthy
355,22,51,Moderate
355,23,114,Unhealthy
356,0,95,Moderate
356,1,110,Unhealthy
356,2,108,Unhealthy
356,3,105,Unhealthy
356,4,92,Moderate
356,5,115,Unhealthy
356,6,69,Moderate
356,7,90,Moderate
356,8,83,Moderate
356,9,125,Unhealthy
356,10,55,Moderate
356,11,108,Unhealthy
356,12,67,Moderate
356,13,104,Unhealthy
356,14,98,Moderate
356,15,77,Moderate
356,16,98,Moderate
356,17,129,Unhealthy
356,18,109,Unhealthy
356,19,96,Moderate
356,20,69,Moderate
356,21,111,Unhealthy
356,22,60,Moderate
356,23,97,Moderate
357,0,57,Moderate
357,1,107,Unhealthy
357,2,59,Moderate
357,3,55,Moderate
357,4,99,Moderate
357,5,130,Unhealthy
357,6,66,Moderate
357,7,60,Moderate
357,8,123,Unhealthy
357,9,101,Unhealthy
357,10,90,Moderate
357,11,55,Moderate
357,12,70,Moderate
357,13,89,Moderate
357,14,114,Unhealthy
357,15,88,Moderate
357,16,71,Moderate
357,17,69,Moderate
357,18,84,Moderate
357,19,123,Unhealthy
357,20,120,Unhealthy
357,21,97,Moderate
357,22,64,Moderate
357,23,86,Moderate
358,0,99,Moderate
358,1,55,Moderate
358,2,72,Moderate
358,3,103,Unhealthy
358,4,71,Moderate
358,5,64,Moderate
358,6,67,Moderate
358,7,108,Unhealthy
358,8,86,Moderate
358,9,74,Moderate
358,10,104,Unhealthy
358,11,107,Unhealthy
358,12,117,Unhealthy
358,13,89,Moderate
358,14,86,Moderate
358,15,113,Unhealthy
358,16,80,Moderate
358,17,124,Unhealthy
358,18,86,Moderate
358,19,96,Moderate
358,20,77,Moderate
358,21,89,Moderate
358,22,68,Moderate
358,23,90,Moderate
359,0,97,Moderate
359,1,66,Moderate
359,2,127,Unhealthy
359,3,103,Unhealthy
359,4,94,Moderate
359,5,87,Moderate
359,6,89,Moderate
359,7,89,Moderate
359,8,114,Unhealthy
359,9,90,Moderate
359,10,66,Moderate
359,11,78,Moderate
359,12,110,Unhealthy
359,13,118,Unhealthy
359,14,97,Moderate
359,15,81,Moderate
359,16,105,Unhealthy
359,17,58,Moderate
359,18,64,Moderate
359,19,84,Moderate
359,20,89,Moderate
359,21,118,Unhealthy
359,22,108,Unhealthy
359,23,67,Moderate
360,0,91,Moderate
360,1,119,Unhealthy
360,2,82,Moderate
360,3,65,Moderate
360,4,67,Moderate
360,5,94,Moderate
360,6,55,Moderate
360,7,120,Unhealthy
360,8,69,Moderate
360,9,62,Moderate
360,10,88,Moderate
360,11,77,Moderate
360,12,86,Moderate
360,13,54,Moderate
360,14,119,Unhealthy
360,15,74,Moderate
360,16,71,Moderate
360,17,56,Moderate
360,18,75,Moderate
360,19,61,Moderate
360,20,125,Unhealthy
360,21,127,Unhealthy
360,22,126,Unhealthy
360,23,67,Moderate
361,0,55,Moderate
361,1,127,Unhealthy
361,2,92,Moderate
361,3,91,Moderate
361,4,64,Moderate
361,5,63,Moderate
361,6,62,Moderate
361,7,83,Moderate
361,8,108,Unhealthy
361,9,61,Moderate
361,10,92,Moderate
361,11,79,Moderate
361,12,99,Moderate
361,13,85,Moderate
361,14,94,Moderate
361,15,112,Unhealthy
361,16,88,Moderate
361,17,82,Moderate
361,18,66,Moderate
361,19,52,Moderate
361,20,99,Moderate
361,21,93,Moderate
361,22,82,Moderate
361,23,58,Moderate
362,0,86,Moderate
362,1,76,Moderate
362,2,85,Moderate
362,3,87,Moderate
362,4,110,Unhealthy
362,5,107,Unhealthy
362,6,72,Moderate
362,7,115,Unhealthy
362,8,71,Moderate
362,9,100,Moderate
362,10,68,Moderate
362,11,62,Moderate
362,12,81,Moderate
362,13,94,Moderate
362,14,118,Unhealthy
362,15,83,Moderate
362,16,123,Unhealthy
362,17,114,Unhealthy
362,18,64,Moderate
362,19,128,Unhealthy
362,20,72,Moderate
362,21,65,Moderate
362,22,56,Moderate
362,23,96,Moderate
363,0,81,Moderate
363,1,128,Unhealthy
363,2,128,Unhealthy
363,3,128,Unhealthy
363,4,55,Moderate
363,5,90,Moderate
363,6,90,Moderate
363,7,85,Moderate
363,8,100,Moderate
363,9,123,Unhealthy
363,10,57,Moderate
363,11,54,Moderate
363,12,92,Moderate
363,13,113,Unhealthy
363,14,67,Moderate
363,15,119,Unhealthy
363,16,113,Unhealthy
363,17,53,Moderate
363,18,75,Moderate
363,19,63,Moderate
363,20,117,Unhealthy
363,21,115,Unhealthy
363,22,54,Moderate
363,23,84,Moderate
364,0,56,Moderate
364,1,81,Moderate
364,2,128,Unhealthy
364,3,63,Moderate
364,4,63,Moderate
364,5,97,Moderate
364,6,65,Moderate
364,7,83,Moderate
364,8,82,Moderate
364,9,95,Moderate
364,10,93,Moderate
364,11,74,Moderate
364,12,128,Unhealthy
364,13,61,Moderate
364,14,94,Moderate
364,15,120,Unhealthy
364,16,127,Unhealthy
364,17,128,Unhealthy
364,18,71,Moderate
364,19,83,Moderate
364,20,54,Moderate
364,21,62,Moderate
364,22,89,Moderate
364,23,90,Moderate
365,0,128,Unhealthy
365,1,127,Unhealthy
365,2,81,Moderate
365,3,84,Moderate
365,4,71,Moderate
365,5,102,Unhealthy
365,6,93,Moderate
365,7,122,Unhealthy
365,8,80,Moderate
365,9,95,Moderate
365,10,53,Moderate
365,11,103,Unhealthy
365,12,95,Moderate
365,13,107,Unhealthy
365,14,61,Moderate
365,15,52,Moderate
365,16,103,Unhealthy
365,17,85,Moderate
365,18,107,Unhealthy
365,19,85,Moderate
365,20,88,Moderate
365,21,61,Moderate
365,22,60,Moderate
365,23,99,Moderate
